6.000000	11.000000	6.000000	8.000000	5.000000	6.000000	11.000000	5.000000	6.000000	11.000000	9.000000	4.000000	3.000000	12.000000	2.000000	4.000000	0
2.000000	2.000000	3.000000	3.000000	1.000000	10.000000	6.000000	3.000000	6.000000	12.000000	4.000000	9.000000	0.000000	7.000000	1.000000	7.000000	8
1.000000	3.000000	2.000000	2.000000	1.000000	8.000000	8.000000	2.000000	5.000000	14.000000	5.000000	8.000000	0.000000	7.000000	0.000000	7.000000	8
4.000000	5.000000	5.000000	4.000000	4.000000	7.000000	7.000000	6.000000	6.000000	7.000000	6.000000	8.000000	3.000000	8.000000	3.000000	8.000000	15
3.000000	2.000000	3.000000	3.000000	2.000000	8.000000	8.000000	7.000000	5.000000	7.000000	5.000000	7.000000	2.000000	8.000000	9.000000	8.000000	5
6.000000	11.000000	7.000000	8.000000	5.000000	7.000000	6.000000	9.000000	6.000000	7.000000	5.000000	9.000000	4.000000	8.000000	5.000000	5.000000	11
3.000000	6.000000	4.000000	4.000000	2.000000	6.000000	6.000000	4.000000	4.000000	14.000000	8.000000	12.000000	1.000000	6.000000	1.000000	6.000000	8
6.000000	11.000000	7.000000	8.000000	3.000000	7.000000	8.000000	7.000000	11.000000	4.000000	7.000000	14.000000	1.000000	7.000000	4.000000	8.000000	14
7.000000	11.000000	11.000000	8.000000	9.000000	3.000000	8.000000	4.000000	5.000000	10.000000	11.000000	10.000000	10.000000	9.000000	5.000000	7.000000	9
12.000000	14.000000	12.000000	8.000000	5.000000	9.000000	10.000000	4.000000	3.000000	5.000000	10.000000	7.000000	10.000000	12.000000	2.000000	6.000000	16
6.000000	9.000000	8.000000	7.000000	6.000000	8.000000	6.000000	6.000000	7.000000	7.000000	7.000000	9.000000	6.000000	8.000000	4.000000	8.000000	15
3.000000	6.000000	4.000000	4.000000	2.000000	6.000000	6.000000	5.000000	5.000000	6.000000	6.000000	9.000000	2.000000	8.000000	4.000000	8.000000	4
2.000000	3.000000	3.000000	4.000000	1.000000	0.000000	1.000000	5.000000	6.000000	0.000000	0.000000	6.000000	0.000000	8.000000	0.000000	8.000000	17
1.000000	3.000000	3.000000	1.000000	1.000000	6.000000	4.000000	1.000000	7.000000	8.000000	3.000000	10.000000	0.000000	7.000000	2.000000	9.000000	17
8.000000	12.000000	8.000000	6.000000	4.000000	3.000000	10.000000	4.000000	7.000000	12.000000	11.000000	9.000000	3.000000	7.000000	3.000000	4.000000	10
5.000000	9.000000	7.000000	7.000000	10.000000	9.000000	8.000000	4.000000	4.000000	6.000000	8.000000	6.000000	6.000000	11.000000	8.000000	7.000000	6
6.000000	9.000000	9.000000	7.000000	6.000000	5.000000	6.000000	3.000000	5.000000	10.000000	9.000000	9.000000	8.000000	5.000000	2.000000	7.000000	9
4.000000	7.000000	6.000000	5.000000	3.000000	6.000000	6.000000	6.000000	8.000000	6.000000	5.000000	9.000000	3.000000	10.000000	4.000000	8.000000	4
4.000000	7.000000	5.000000	5.000000	3.000000	7.000000	7.000000	8.000000	6.000000	7.000000	6.000000	8.000000	3.000000	8.000000	3.000000	8.000000	11
3.000000	6.000000	4.000000	4.000000	2.000000	4.000000	14.000000	8.000000	1.000000	11.000000	6.000000	3.000000	0.000000	10.000000	4.000000	8.000000	18
4.000000	9.000000	5.000000	6.000000	6.000000	8.000000	5.000000	4.000000	3.000000	7.000000	5.000000	11.000000	6.000000	8.000000	5.000000	11.000000	4
3.000000	4.000000	3.000000	6.000000	2.000000	3.000000	8.000000	6.000000	10.000000	7.000000	6.000000	15.000000	0.000000	8.000000	7.000000	8.000000	19
5.000000	11.000000	8.000000	8.000000	4.000000	8.000000	8.000000	1.000000	8.000000	10.000000	5.000000	7.000000	3.000000	8.000000	4.000000	8.000000	10
3.000000	7.000000	4.000000	5.000000	4.000000	7.000000	7.000000	5.000000	8.000000	8.000000	8.000000	9.000000	3.000000	9.000000	6.000000	9.000000	19
4.000000	6.000000	7.000000	4.000000	3.000000	9.000000	7.000000	2.000000	8.000000	11.000000	3.000000	7.000000	3.000000	8.000000	4.000000	9.000000	10
4.000000	5.000000	5.000000	8.000000	3.000000	7.000000	6.000000	8.000000	8.000000	6.000000	6.000000	10.000000	1.000000	8.000000	6.000000	11.000000	4
7.000000	9.000000	6.000000	5.000000	2.000000	8.000000	10.000000	4.000000	5.000000	8.000000	10.000000	5.000000	4.000000	12.000000	3.000000	8.000000	20
4.000000	10.000000	5.000000	7.000000	5.000000	8.000000	7.000000	3.000000	8.000000	5.000000	6.000000	6.000000	3.000000	8.000000	6.000000	8.000000	10
5.000000	9.000000	6.000000	7.000000	8.000000	7.000000	9.000000	5.000000	3.000000	7.000000	9.000000	8.000000	6.000000	8.000000	3.000000	8.000000	16
1.000000	3.000000	2.000000	1.000000	1.000000	7.000000	7.000000	5.000000	6.000000	7.000000	5.000000	10.000000	1.000000	9.000000	3.000000	9.000000	4
8.000000	10.000000	8.000000	6.000000	6.000000	7.000000	7.000000	3.000000	5.000000	8.000000	4.000000	8.000000	6.000000	6.000000	7.000000	7.000000	12
3.000000	9.000000	4.000000	7.000000	2.000000	7.000000	5.000000	6.000000	10.000000	5.000000	6.000000	10.000000	0.000000	9.000000	9.000000	8.000000	5
7.000000	11.000000	9.000000	8.000000	8.000000	9.000000	5.000000	6.000000	4.000000	7.000000	8.000000	8.000000	3.000000	9.000000	8.000000	3.000000	21
3.000000	6.000000	3.000000	4.000000	1.000000	1.000000	0.000000	6.000000	6.000000	0.000000	1.000000	5.000000	0.000000	8.000000	0.000000	8.000000	17
2.000000	4.000000	4.000000	3.000000	2.000000	6.000000	10.000000	1.000000	7.000000	8.000000	11.000000	8.000000	1.000000	11.000000	2.000000	7.000000	21
4.000000	5.000000	6.000000	6.000000	5.000000	8.000000	10.000000	4.000000	4.000000	7.000000	7.000000	9.000000	3.000000	7.000000	7.000000	5.000000	8
4.000000	9.000000	5.000000	6.000000	4.000000	7.000000	8.000000	7.000000	7.000000	8.000000	4.000000	7.000000	2.000000	7.000000	9.000000	8.000000	5
6.000000	9.000000	7.000000	11.000000	7.000000	8.000000	5.000000	7.000000	5.000000	9.000000	6.000000	9.000000	3.000000	8.000000	6.000000	8.000000	22
3.000000	5.000000	5.000000	4.000000	4.000000	9.000000	3.000000	4.000000	3.000000	8.000000	4.000000	9.000000	3.000000	6.000000	4.000000	8.000000	22
2.000000	6.000000	3.000000	4.000000	2.000000	6.000000	7.000000	10.000000	8.000000	6.000000	6.000000	6.000000	3.000000	8.000000	3.000000	8.000000	2
6.000000	10.000000	4.000000	5.000000	2.000000	6.000000	9.000000	6.000000	6.000000	11.000000	7.000000	7.000000	2.000000	9.000000	5.000000	9.000000	14
5.000000	10.000000	6.000000	8.000000	5.000000	9.000000	3.000000	2.000000	6.000000	9.000000	2.000000	9.000000	2.000000	5.000000	3.000000	9.000000	17
3.000000	3.000000	3.000000	5.000000	2.000000	7.000000	7.000000	13.000000	2.000000	5.000000	6.000000	8.000000	5.000000	8.000000	0.000000	8.000000	3
2.000000	3.000000	3.000000	1.000000	1.000000	5.000000	9.000000	4.000000	6.000000	11.000000	9.000000	11.000000	1.000000	9.000000	2.000000	8.000000	14
6.000000	9.000000	4.000000	4.000000	2.000000	7.000000	7.000000	4.000000	7.000000	10.000000	6.000000	10.000000	1.000000	9.000000	7.000000	9.000000	19
4.000000	9.000000	5.000000	6.000000	5.000000	7.000000	6.000000	3.000000	5.000000	6.000000	6.000000	9.000000	2.000000	8.000000	8.000000	8.000000	10
3.000000	3.000000	4.000000	1.000000	2.000000	8.000000	7.000000	5.000000	6.000000	7.000000	6.000000	8.000000	5.000000	8.000000	3.000000	7.000000	15
2.000000	3.000000	2.000000	4.000000	1.000000	0.000000	1.000000	5.000000	6.000000	0.000000	0.000000	6.000000	0.000000	8.000000	0.000000	8.000000	17
3.000000	5.000000	5.000000	4.000000	3.000000	7.000000	8.000000	3.000000	6.000000	10.000000	6.000000	8.000000	3.000000	8.000000	3.000000	8.000000	15
2.000000	3.000000	3.000000	2.000000	2.000000	7.000000	7.000000	5.000000	7.000000	7.000000	6.000000	8.000000	2.000000	8.000000	5.000000	10.000000	19
5.000000	10.000000	6.000000	7.000000	6.000000	9.000000	6.000000	6.000000	4.000000	7.000000	8.000000	7.000000	6.000000	9.000000	8.000000	3.000000	21
8.000000	12.000000	8.000000	6.000000	4.000000	9.000000	8.000000	4.000000	5.000000	8.000000	4.000000	5.000000	6.000000	9.000000	5.000000	9.000000	15
5.000000	10.000000	5.000000	5.000000	4.000000	9.000000	6.000000	5.000000	6.000000	10.000000	6.000000	7.000000	4.000000	8.000000	9.000000	9.000000	22
3.000000	8.000000	5.000000	7.000000	3.000000	8.000000	7.000000	9.000000	6.000000	6.000000	6.000000	9.000000	3.000000	8.000000	5.000000	9.000000	22
4.000000	6.000000	6.000000	4.000000	5.000000	8.000000	5.000000	6.000000	4.000000	6.000000	7.000000	10.000000	4.000000	7.000000	5.000000	9.000000	22
2.000000	8.000000	3.000000	6.000000	1.000000	13.000000	3.000000	8.000000	4.000000	13.000000	3.000000	11.000000	1.000000	6.000000	0.000000	8.000000	8
4.000000	7.000000	5.000000	5.000000	2.000000	8.000000	9.000000	1.000000	7.000000	14.000000	5.000000	6.000000	0.000000	8.000000	1.000000	8.000000	8
4.000000	5.000000	5.000000	4.000000	3.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	5.000000	2.000000	8.000000	3.000000	7.000000	2
2.000000	6.000000	4.000000	4.000000	3.000000	6.000000	7.000000	5.000000	5.000000	6.000000	5.000000	7.000000	3.000000	7.000000	5.000000	8.000000	12
4.000000	5.000000	7.000000	4.000000	4.000000	6.000000	6.000000	3.000000	4.000000	9.000000	9.000000	10.000000	7.000000	5.000000	2.000000	8.000000	9
3.000000	7.000000	5.000000	5.000000	3.000000	12.000000	2.000000	3.000000	2.000000	10.000000	2.000000	9.000000	2.000000	6.000000	3.000000	8.000000	7
3.000000	5.000000	4.000000	4.000000	2.000000	7.000000	8.000000	5.000000	4.000000	7.000000	7.000000	7.000000	6.000000	9.000000	2.000000	5.000000	3
6.000000	10.000000	9.000000	7.000000	8.000000	3.000000	7.000000	4.000000	5.000000	10.000000	11.000000	10.000000	7.000000	9.000000	3.000000	7.000000	9
8.000000	14.000000	7.000000	8.000000	4.000000	5.000000	10.000000	6.000000	3.000000	12.000000	5.000000	4.000000	4.000000	10.000000	4.000000	8.000000	18
6.000000	12.000000	5.000000	7.000000	4.000000	8.000000	5.000000	4.000000	3.000000	9.000000	9.000000	11.000000	4.000000	9.000000	8.000000	10.000000	14
6.000000	10.000000	8.000000	8.000000	7.000000	8.000000	5.000000	7.000000	5.000000	7.000000	6.000000	6.000000	3.000000	9.000000	8.000000	9.000000	18
2.000000	3.000000	3.000000	1.000000	1.000000	5.000000	9.000000	3.000000	3.000000	10.000000	8.000000	8.000000	4.000000	8.000000	0.000000	8.000000	3
3.000000	4.000000	4.000000	3.000000	2.000000	9.000000	10.000000	3.000000	2.000000	5.000000	9.000000	7.000000	6.000000	11.000000	0.000000	8.000000	16
3.000000	8.000000	5.000000	6.000000	6.000000	8.000000	7.000000	4.000000	1.000000	8.000000	7.000000	8.000000	5.000000	10.000000	4.000000	7.000000	20
6.000000	9.000000	9.000000	8.000000	10.000000	8.000000	7.000000	5.000000	5.000000	7.000000	6.000000	8.000000	8.000000	9.000000	9.000000	3.000000	20
6.000000	7.000000	9.000000	5.000000	7.000000	4.000000	7.000000	3.000000	5.000000	10.000000	10.000000	11.000000	8.000000	6.000000	3.000000	7.000000	9
4.000000	8.000000	5.000000	6.000000	4.000000	7.000000	7.000000	4.000000	8.000000	11.000000	8.000000	9.000000	2.000000	9.000000	5.000000	7.000000	19
6.000000	11.000000	8.000000	8.000000	9.000000	5.000000	8.000000	3.000000	4.000000	8.000000	8.000000	9.000000	7.000000	9.000000	5.000000	4.000000	3
8.000000	10.000000	8.000000	7.000000	4.000000	3.000000	10.000000	3.000000	7.000000	11.000000	12.000000	6.000000	1.000000	11.000000	3.000000	5.000000	21
4.000000	8.000000	5.000000	6.000000	3.000000	6.000000	8.000000	4.000000	1.000000	7.000000	8.000000	8.000000	8.000000	9.000000	0.000000	8.000000	16
6.000000	7.000000	8.000000	6.000000	6.000000	6.000000	6.000000	5.000000	6.000000	8.000000	5.000000	8.000000	3.000000	6.000000	5.000000	6.000000	11
4.000000	4.000000	4.000000	6.000000	2.000000	7.000000	7.000000	14.000000	2.000000	5.000000	6.000000	8.000000	6.000000	8.000000	0.000000	8.000000	3
4.000000	8.000000	5.000000	6.000000	5.000000	7.000000	10.000000	8.000000	5.000000	8.000000	5.000000	6.000000	3.000000	6.000000	7.000000	11.000000	15
4.000000	7.000000	5.000000	5.000000	3.000000	8.000000	7.000000	8.000000	5.000000	10.000000	6.000000	8.000000	3.000000	8.000000	3.000000	8.000000	11
4.000000	8.000000	5.000000	6.000000	4.000000	7.000000	7.000000	9.000000	4.000000	6.000000	4.000000	6.000000	3.000000	7.000000	3.000000	8.000000	3
4.000000	9.000000	5.000000	6.000000	2.000000	7.000000	6.000000	15.000000	1.000000	7.000000	7.000000	8.000000	3.000000	8.000000	0.000000	8.000000	15
7.000000	11.000000	8.000000	9.000000	4.000000	3.000000	9.000000	6.000000	7.000000	11.000000	11.000000	10.000000	3.000000	9.000000	2.000000	6.000000	23
2.000000	7.000000	3.000000	5.000000	1.000000	6.000000	10.000000	0.000000	3.000000	7.000000	11.000000	8.000000	1.000000	11.000000	0.000000	8.000000	21
6.000000	8.000000	7.000000	6.000000	4.000000	6.000000	9.000000	4.000000	8.000000	11.000000	7.000000	6.000000	2.000000	8.000000	5.000000	5.000000	5
5.000000	9.000000	6.000000	7.000000	5.000000	7.000000	7.000000	7.000000	5.000000	7.000000	6.000000	7.000000	2.000000	8.000000	9.000000	8.000000	5
2.000000	3.000000	2.000000	2.000000	1.000000	7.000000	11.000000	2.000000	6.000000	7.000000	10.000000	8.000000	1.000000	11.000000	1.000000	7.000000	0
2.000000	3.000000	3.000000	2.000000	1.000000	4.000000	7.000000	4.000000	6.000000	10.000000	9.000000	13.000000	1.000000	9.000000	2.000000	7.000000	14
4.000000	10.000000	7.000000	7.000000	2.000000	9.000000	8.000000	5.000000	3.000000	5.000000	14.000000	8.000000	3.000000	9.000000	0.000000	8.000000	20
5.000000	8.000000	5.000000	6.000000	3.000000	6.000000	12.000000	4.000000	7.000000	12.000000	9.000000	4.000000	2.000000	12.000000	2.000000	4.000000	0
7.000000	12.000000	6.000000	6.000000	3.000000	7.000000	8.000000	2.000000	7.000000	9.000000	7.000000	8.000000	5.000000	8.000000	3.000000	7.000000	24
3.000000	8.000000	4.000000	6.000000	4.000000	7.000000	8.000000	7.000000	6.000000	7.000000	7.000000	5.000000	3.000000	8.000000	3.000000	7.000000	2
2.000000	1.000000	3.000000	1.000000	1.000000	7.000000	8.000000	4.000000	0.000000	7.000000	8.000000	8.000000	6.000000	10.000000	0.000000	8.000000	16
2.000000	9.000000	3.000000	7.000000	2.000000	8.000000	7.000000	0.000000	7.000000	13.000000	6.000000	9.000000	0.000000	8.000000	1.000000	8.000000	1
3.000000	8.000000	3.000000	6.000000	2.000000	3.000000	7.000000	6.000000	10.000000	7.000000	6.000000	14.000000	0.000000	8.000000	7.000000	8.000000	19
6.000000	9.000000	8.000000	7.000000	4.000000	6.000000	12.000000	6.000000	6.000000	13.000000	7.000000	3.000000	2.000000	9.000000	2.000000	5.000000	13
3.000000	9.000000	4.000000	7.000000	3.000000	7.000000	7.000000	0.000000	7.000000	13.000000	6.000000	8.000000	0.000000	8.000000	1.000000	8.000000	1
5.000000	10.000000	7.000000	8.000000	8.000000	7.000000	7.000000	6.000000	6.000000	7.000000	6.000000	9.000000	3.000000	8.000000	4.000000	8.000000	15
4.000000	7.000000	4.000000	5.000000	2.000000	7.000000	5.000000	13.000000	5.000000	7.000000	14.000000	7.000000	3.000000	9.000000	0.000000	8.000000	23
2.000000	3.000000	3.000000	2.000000	1.000000	6.000000	8.000000	7.000000	7.000000	9.000000	7.000000	12.000000	1.000000	10.000000	3.000000	9.000000	14
5.000000	9.000000	6.000000	7.000000	7.000000	7.000000	6.000000	6.000000	4.000000	7.000000	7.000000	8.000000	5.000000	10.000000	9.000000	12.000000	13
3.000000	8.000000	5.000000	6.000000	3.000000	9.000000	2.000000	2.000000	3.000000	8.000000	2.000000	8.000000	2.000000	6.000000	3.000000	7.000000	7
3.000000	7.000000	5.000000	5.000000	3.000000	7.000000	8.000000	2.000000	9.000000	11.000000	7.000000	7.000000	1.000000	8.000000	6.000000	7.000000	25
3.000000	7.000000	5.000000	5.000000	2.000000	10.000000	5.000000	2.000000	8.000000	10.000000	1.000000	7.000000	3.000000	7.000000	3.000000	10.000000	10
3.000000	3.000000	5.000000	2.000000	2.000000	5.000000	10.000000	3.000000	4.000000	10.000000	8.000000	7.000000	5.000000	8.000000	1.000000	8.000000	3
6.000000	9.000000	5.000000	4.000000	3.000000	10.000000	6.000000	5.000000	5.000000	10.000000	2.000000	8.000000	6.000000	6.000000	4.000000	9.000000	12
3.000000	3.000000	3.000000	4.000000	3.000000	7.000000	7.000000	5.000000	5.000000	7.000000	6.000000	6.000000	5.000000	8.000000	5.000000	10.000000	6
5.000000	9.000000	7.000000	7.000000	7.000000	8.000000	8.000000	3.000000	6.000000	10.000000	5.000000	6.000000	3.000000	7.000000	6.000000	8.000000	6
5.000000	6.000000	5.000000	4.000000	2.000000	5.000000	8.000000	6.000000	8.000000	9.000000	8.000000	8.000000	3.000000	9.000000	2.000000	5.000000	23
4.000000	4.000000	6.000000	5.000000	4.000000	8.000000	9.000000	4.000000	5.000000	7.000000	6.000000	9.000000	3.000000	7.000000	8.000000	8.000000	8
3.000000	7.000000	4.000000	5.000000	2.000000	1.000000	11.000000	4.000000	4.000000	11.000000	11.000000	8.000000	0.000000	8.000000	2.000000	7.000000	13
6.000000	8.000000	9.000000	6.000000	6.000000	11.000000	6.000000	2.000000	5.000000	9.000000	3.000000	6.000000	9.000000	7.000000	2.000000	9.000000	9
1.000000	1.000000	2.000000	1.000000	1.000000	7.000000	7.000000	12.000000	1.000000	7.000000	6.000000	8.000000	3.000000	8.000000	0.000000	8.000000	15
2.000000	1.000000	4.000000	2.000000	1.000000	8.000000	1.000000	2.000000	2.000000	7.000000	2.000000	8.000000	2.000000	5.000000	2.000000	7.000000	7
5.000000	10.000000	4.000000	5.000000	3.000000	6.000000	6.000000	6.000000	2.000000	9.000000	6.000000	9.000000	5.000000	9.000000	4.000000	8.000000	11
1.000000	0.000000	1.000000	1.000000	1.000000	4.000000	7.000000	5.000000	8.000000	7.000000	6.000000	13.000000	0.000000	8.000000	6.000000	10.000000	19
3.000000	3.000000	3.000000	1.000000	1.000000	5.000000	8.000000	5.000000	7.000000	10.000000	9.000000	8.000000	3.000000	10.000000	2.000000	6.000000	23
3.000000	7.000000	5.000000	5.000000	3.000000	10.000000	4.000000	1.000000	2.000000	8.000000	3.000000	9.000000	2.000000	4.000000	2.000000	7.000000	7
4.000000	8.000000	5.000000	6.000000	3.000000	5.000000	8.000000	1.000000	8.000000	10.000000	9.000000	9.000000	2.000000	9.000000	3.000000	6.000000	10
5.000000	8.000000	7.000000	6.000000	4.000000	8.000000	8.000000	4.000000	9.000000	11.000000	3.000000	8.000000	2.000000	6.000000	4.000000	9.000000	5
1.000000	3.000000	2.000000	2.000000	1.000000	10.000000	7.000000	1.000000	5.000000	11.000000	4.000000	8.000000	0.000000	7.000000	0.000000	7.000000	8
5.000000	11.000000	8.000000	8.000000	5.000000	6.000000	7.000000	2.000000	7.000000	10.000000	7.000000	10.000000	4.000000	8.000000	4.000000	8.000000	24
2.000000	6.000000	2.000000	4.000000	1.000000	9.000000	5.000000	0.000000	6.000000	13.000000	5.000000	9.000000	0.000000	8.000000	1.000000	8.000000	1
7.000000	11.000000	10.000000	8.000000	6.000000	6.000000	11.000000	3.000000	6.000000	13.000000	6.000000	3.000000	0.000000	10.000000	3.000000	8.000000	18
2.000000	1.000000	2.000000	1.000000	0.000000	8.000000	15.000000	1.000000	4.000000	6.000000	10.000000	8.000000	0.000000	8.000000	0.000000	8.000000	0
1.000000	1.000000	2.000000	2.000000	1.000000	6.000000	8.000000	6.000000	6.000000	9.000000	7.000000	12.000000	1.000000	9.000000	3.000000	10.000000	14
4.000000	9.000000	4.000000	7.000000	4.000000	7.000000	8.000000	13.000000	1.000000	7.000000	5.000000	8.000000	3.000000	8.000000	0.000000	8.000000	15
2.000000	4.000000	4.000000	3.000000	2.000000	10.000000	2.000000	2.000000	2.000000	9.000000	2.000000	9.000000	2.000000	7.000000	3.000000	9.000000	7
6.000000	11.000000	9.000000	8.000000	11.000000	7.000000	7.000000	3.000000	6.000000	6.000000	7.000000	11.000000	6.000000	11.000000	9.000000	7.000000	17
3.000000	6.000000	4.000000	4.000000	3.000000	7.000000	12.000000	4.000000	6.000000	7.000000	11.000000	8.000000	2.000000	12.000000	1.000000	7.000000	0
2.000000	8.000000	4.000000	6.000000	2.000000	12.000000	2.000000	4.000000	3.000000	11.000000	2.000000	10.000000	3.000000	6.000000	3.000000	9.000000	7
3.000000	9.000000	5.000000	7.000000	3.000000	8.000000	9.000000	4.000000	1.000000	6.000000	12.000000	8.000000	2.000000	10.000000	0.000000	8.000000	20
5.000000	7.000000	6.000000	5.000000	5.000000	8.000000	8.000000	8.000000	5.000000	6.000000	7.000000	9.000000	4.000000	8.000000	4.000000	5.000000	23
2.000000	9.000000	2.000000	6.000000	3.000000	7.000000	7.000000	0.000000	7.000000	7.000000	6.000000	8.000000	0.000000	8.000000	2.000000	8.000000	1
8.000000	14.000000	8.000000	8.000000	5.000000	8.000000	5.000000	2.000000	9.000000	12.000000	6.000000	9.000000	3.000000	7.000000	6.000000	7.000000	25
4.000000	7.000000	6.000000	5.000000	6.000000	8.000000	8.000000	4.000000	2.000000	8.000000	7.000000	8.000000	7.000000	11.000000	5.000000	8.000000	20
5.000000	9.000000	7.000000	6.000000	7.000000	9.000000	7.000000	5.000000	5.000000	6.000000	7.000000	6.000000	10.000000	7.000000	4.000000	6.000000	9
4.000000	8.000000	6.000000	6.000000	4.000000	6.000000	5.000000	2.000000	8.000000	7.000000	2.000000	8.000000	1.000000	6.000000	3.000000	7.000000	17
3.000000	3.000000	5.000000	5.000000	2.000000	9.000000	6.000000	9.000000	7.000000	7.000000	5.000000	10.000000	3.000000	8.000000	4.000000	8.000000	11
4.000000	2.000000	5.000000	4.000000	4.000000	7.000000	7.000000	5.000000	6.000000	7.000000	6.000000	6.000000	2.000000	8.000000	7.000000	10.000000	6
8.000000	15.000000	7.000000	8.000000	4.000000	8.000000	2.000000	3.000000	2.000000	8.000000	5.000000	12.000000	5.000000	4.000000	5.000000	5.000000	7
6.000000	9.000000	9.000000	6.000000	7.000000	9.000000	6.000000	1.000000	7.000000	10.000000	3.000000	8.000000	3.000000	7.000000	3.000000	9.000000	24
3.000000	7.000000	4.000000	5.000000	4.000000	7.000000	7.000000	5.000000	6.000000	7.000000	6.000000	8.000000	3.000000	8.000000	3.000000	8.000000	15
7.000000	9.000000	7.000000	7.000000	5.000000	6.000000	10.000000	1.000000	8.000000	11.000000	9.000000	5.000000	2.000000	9.000000	3.000000	4.000000	0
6.000000	5.000000	7.000000	4.000000	4.000000	4.000000	11.000000	2.000000	2.000000	9.000000	9.000000	8.000000	7.000000	11.000000	1.000000	7.000000	16
3.000000	8.000000	3.000000	5.000000	1.000000	1.000000	12.000000	4.000000	5.000000	12.000000	11.000000	8.000000	0.000000	8.000000	2.000000	6.000000	13
3.000000	3.000000	5.000000	4.000000	1.000000	7.000000	6.000000	3.000000	0.000000	7.000000	0.000000	8.000000	2.000000	7.000000	1.000000	8.000000	7
3.000000	8.000000	3.000000	6.000000	3.000000	3.000000	6.000000	5.000000	9.000000	5.000000	4.000000	13.000000	0.000000	8.000000	6.000000	9.000000	19
4.000000	9.000000	5.000000	7.000000	4.000000	7.000000	7.000000	12.000000	1.000000	7.000000	9.000000	8.000000	8.000000	6.000000	0.000000	8.000000	9
4.000000	9.000000	5.000000	7.000000	6.000000	7.000000	8.000000	9.000000	6.000000	7.000000	6.000000	6.000000	2.000000	8.000000	8.000000	10.000000	6
3.000000	7.000000	5.000000	5.000000	6.000000	7.000000	8.000000	6.000000	4.000000	6.000000	6.000000	8.000000	5.000000	8.000000	7.000000	9.000000	9
6.000000	9.000000	6.000000	7.000000	4.000000	5.000000	8.000000	0.000000	8.000000	8.000000	9.000000	5.000000	2.000000	11.000000	4.000000	4.000000	21
4.000000	9.000000	6.000000	7.000000	3.000000	6.000000	12.000000	3.000000	4.000000	7.000000	12.000000	9.000000	3.000000	10.000000	1.000000	8.000000	20
